order_item_id,order_id,product_id,quantity,item_price
OI242862,O24286,P0379,2,30.91
OI242870,O24287,P0034,2,131.83
OI242871,O24287,P0200,1,89.76
OI242872,O24287,P0072,2,89.46
OI242880,O24288,P0862,2,127.41
OI242890,O24289,P0124,1,128.45
OI242891,O24289,P0604,3,45.65
OI242892,O24289,P0202,2,23.91
OI242893,O24289,P0610,1,178.66
OI242900,O24290,P0975,2,177.49
OI242901,O24290,P0594,2,43.95
OI242902,O24290,P0749,1,121.49
OI242910,O24291,P0465,2,97.95
OI242911,O24291,P0790,2,110.02
OI242912,O24291,P0440,1,142.78
OI242920,O24292,P0117,1,145.74
OI242930,O24293,P0229,3,173.3
OI242931,O24293,P0853,2,62.77
OI242932,O24293,P0083,2,110.39
OI242933,O24293,P0368,3,121.14
OI242934,O24293,P0998,3,56.97
OI242940,O24294,P0177,3,106.35
OI242941,O24294,P0786,3,191.12
OI242950,O24295,P0874,3,31.62
OI242960,O24296,P0323,1,69.88
OI242961,O24296,P0097,1,43.87
OI242962,O24296,P0699,2,89.3
OI242963,O24296,P0124,3,128.45
OI242970,O24297,P0937,1,21.14
OI242971,O24297,P0376,3,23.35
OI242972,O24297,P0503,2,109.81
OI242973,O24297,P0089,2,35.35
OI242980,O24298,P0340,3,175.08
OI242981,O24298,P0722,3,93.67
OI242982,O24298,P0063,2,113.42
OI242983,O24298,P0047,3,162.14
OI242984,O24298,P0612,2,185.39
OI242990,O24299,P0878,1,47.07
OI242991,O24299,P0360,2,139.34
OI242992,O24299,P0320,3,59.24
OI243000,O24300,P0943,1,114.07
OI243001,O24300,P0118,2,79.98
OI243002,O24300,P0558,1,86.23
OI243010,O24301,P0488,2,97.78
OI243011,O24301,P0728,2,60.38
OI243012,O24301,P0691,3,12.89
OI243013,O24301,P0028,2,176.59
OI243014,O24301,P0747,2,45.05
OI243020,O24302,P0427,3,107.32
OI243021,O24302,P0677,2,43.09
OI243022,O24302,P0888,1,16.13
OI243023,O24302,P0063,3,113.42
OI243024,O24302,P0673,3,196.02
OI243030,O24303,P0678,1,137.99
OI243031,O24303,P0417,2,155.17
OI243032,O24303,P0706,1,103.7
OI243033,O24303,P0301,1,117.29
OI243040,O24304,P0021,1,33.71
OI243041,O24304,P0058,3,99.61
OI243042,O24304,P0634,3,68.64
OI243043,O24304,P0112,1,129.08
OI243050,O24305,P0837,1,151.12
OI243051,O24305,P0687,2,90.49
OI243052,O24305,P0404,3,137.88
OI243053,O24305,P0858,3,87.32
OI243060,O24306,P0756,2,62.13
OI243070,O24307,P0399,3,85.0
OI243071,O24307,P0694,1,142.5
OI243080,O24308,P0425,2,153.77
OI243090,O24309,P0536,1,103.15
OI243091,O24309,P0568,1,167.41
OI243100,O24310,P0030,3,139.86
OI243110,O24311,P0989,3,169.02
OI243120,O24312,P0391,3,139.25
OI243130,O24313,P0740,2,125.44
OI243131,O24313,P0776,2,86.9
OI243132,O24313,P0897,2,196.25
OI243133,O24313,P0507,2,156.95
OI243134,O24313,P0687,1,90.49
OI243140,O24314,P0309,1,39.5
OI243141,O24314,P0404,1,137.88
OI243142,O24314,P0345,2,41.98
OI243150,O24315,P0002,1,193.44
OI243151,O24315,P0606,1,75.13
OI243152,O24315,P0168,2,184.21
OI243160,O24316,P0790,3,110.02
OI243161,O24316,P0681,1,70.22
OI243162,O24316,P0996,3,132.11
OI243163,O24316,P0315,1,127.04
OI243170,O24317,P0578,3,166.09
OI243171,O24317,P0477,2,76.61
OI243172,O24317,P0042,1,124.41
OI243173,O24317,P0387,1,82.99
OI243180,O24318,P0533,3,132.37
OI243181,O24318,P0479,2,55.61
OI243190,O24319,P0724,1,76.31
OI243200,O24320,P0983,3,98.4
OI243201,O24320,P0370,3,65.75
OI243202,O24320,P0688,3,53.89
OI243203,O24320,P0293,1,145.1
OI243210,O24321,P0991,3,54.4
OI243211,O24321,P0826,2,114.57
OI243212,O24321,P0014,1,10.22
OI243220,O24322,P0676,2,122.78
OI243230,O24323,P0290,3,34.34
OI243231,O24323,P0137,2,108.14
OI243232,O24323,P0310,2,35.76
OI243233,O24323,P0710,1,197.09
OI243234,O24323,P0527,1,14.9
OI243240,O24324,P0385,2,170.5
OI243241,O24324,P0171,2,153.76
OI243242,O24324,P0102,2,65.01
OI243243,O24324,P0769,1,178.79
OI243244,O24324,P0083,1,110.39
OI243250,O24325,P0299,1,107.9
OI243251,O24325,P0774,1,18.96
OI243260,O24326,P0155,3,36.77
OI243270,O24327,P0351,2,38.65
OI243271,O24327,P0506,2,162.49
OI243280,O24328,P0889,3,123.72
OI243290,O24329,P0384,3,144.06
OI243300,O24330,P0615,3,186.47
OI243301,O24330,P0790,3,110.02
OI243302,O24330,P1000,2,47.57
OI243310,O24331,P0038,3,144.01
OI243311,O24331,P0748,2,38.72
OI243320,O24332,P0199,2,54.96
OI243330,O24333,P0244,3,195.99
OI243331,O24333,P0302,2,143.66
OI243332,O24333,P0732,1,67.31
OI243340,O24334,P0423,2,144.65
OI243341,O24334,P0963,1,183.3
OI243350,O24335,P0379,2,30.91
OI243351,O24335,P0672,1,162.64
OI243352,O24335,P0033,1,120.14
OI243353,O24335,P0872,3,121.84
OI243354,O24335,P0826,3,114.57
OI243360,O24336,P0260,3,79.09
OI243370,O24337,P0759,2,180.63
OI243380,O24338,P0581,3,22.69
OI243390,O24339,P0329,2,21.65
OI243400,O24340,P0059,3,176.21
OI243401,O24340,P0740,1,125.44
OI243402,O24340,P0538,3,40.31
OI243410,O24341,P0342,3,169.63
OI243411,O24341,P0066,3,35.15
OI243412,O24341,P0890,1,50.4
OI243420,O24342,P0362,3,108.09
OI243421,O24342,P0242,2,50.99
OI243422,O24342,P0830,3,112.76
OI243430,O24343,P0249,1,36.73
OI243431,O24343,P0420,2,75.49
OI243440,O24344,P0113,3,26.52
OI243441,O24344,P0707,3,111.23
OI243442,O24344,P0692,2,88.64
OI243450,O24345,P0603,1,194.09
OI243451,O24345,P0910,3,70.84
OI243460,O24346,P0237,3,116.33
OI243461,O24346,P0896,3,124.54
OI243470,O24347,P0639,2,193.91
OI243471,O24347,P0765,1,148.5
OI243472,O24347,P0761,2,137.48
OI243480,O24348,P0471,2,118.87
OI243481,O24348,P0260,1,79.09
OI243482,O24348,P0665,3,61.14
OI243483,O24348,P0298,3,199.46
OI243484,O24348,P0875,3,28.09
OI243490,O24349,P0150,2,22.47
OI243491,O24349,P0181,2,160.36
OI243492,O24349,P0474,2,73.26
OI243493,O24349,P0675,2,111.06
OI243500,O24350,P0860,1,135.11
OI243510,O24351,P0165,2,133.59
OI243511,O24351,P0547,3,30.34
OI243512,O24351,P0354,1,12.81
OI243520,O24352,P0881,1,149.76
OI243521,O24352,P0833,2,18.23
OI243530,O24353,P0645,3,117.08
OI243531,O24353,P0519,1,31.13
OI243532,O24353,P0324,2,75.2
OI243540,O24354,P0029,3,180.65
OI243541,O24354,P0831,3,84.04
OI243550,O24355,P0175,3,53.63
OI243551,O24355,P0876,3,175.35
OI243560,O24356,P0725,2,85.21
OI243561,O24356,P0708,2,12.0
OI243570,O24357,P0070,2,144.97
OI243571,O24357,P0718,3,78.02
OI243572,O24357,P0659,1,173.63
OI243573,O24357,P0718,3,78.02
OI243574,O24357,P0842,1,172.02
OI243580,O24358,P0329,3,21.65
OI243590,O24359,P0019,1,176.27
OI243591,O24359,P0368,1,121.14
OI243592,O24359,P0780,1,167.85
OI243593,O24359,P0176,3,158.09
OI243600,O24360,P0733,2,19.91
OI243601,O24360,P0424,3,187.75
OI243602,O24360,P0925,1,26.39
OI243603,O24360,P0863,3,160.44
OI243604,O24360,P0661,2,75.99
OI243610,O24361,P0592,2,32.86
OI243611,O24361,P0651,3,83.02
OI243612,O24361,P0653,3,166.65
OI243613,O24361,P0607,3,162.98
OI243614,O24361,P0049,1,23.3
OI243620,O24362,P0143,3,160.89
OI243621,O24362,P0127,3,38.2
OI243622,O24362,P0889,2,123.72
OI243623,O24362,P0011,1,59.49
OI243624,O24362,P0409,1,78.59
OI243630,O24363,P0096,3,131.63
OI243631,O24363,P0165,2,133.59
OI243632,O24363,P0281,2,18.46
OI243633,O24363,P0718,2,78.02
OI243634,O24363,P0015,2,56.34
OI243640,O24364,P0628,2,144.47
OI243641,O24364,P0640,2,79.83
OI243650,O24365,P0427,2,107.32
OI243651,O24365,P0728,3,60.38
OI243652,O24365,P0352,3,40.83
OI243653,O24365,P0341,1,142.92
OI243654,O24365,P0269,1,19.99
OI243660,O24366,P0408,3,35.71
OI243661,O24366,P0497,1,49.55
OI243662,O24366,P0914,2,16.74
OI243663,O24366,P0469,3,13.71
OI243664,O24366,P0165,1,133.59
OI243670,O24367,P0367,1,72.83
OI243680,O24368,P0876,1,175.35
OI243690,O24369,P0704,3,21.85
OI243691,O24369,P0375,3,157.94
OI243692,O24369,P0524,3,102.44
OI243693,O24369,P0708,1,12.0
OI243700,O24370,P0122,1,48.32
OI243701,O24370,P0567,3,98.32
OI243702,O24370,P0121,3,15.25
OI243703,O24370,P0448,2,28.3
OI243704,O24370,P0817,2,166.92
OI243710,O24371,P0913,2,133.69
OI243711,O24371,P0998,1,56.97
OI243712,O24371,P0558,1,86.23
OI243720,O24372,P0056,3,75.04
OI243721,O24372,P0122,2,48.32
OI243730,O24373,P0749,1,121.49
OI243731,O24373,P0017,2,162.64
OI243732,O24373,P0106,2,86.6
OI243733,O24373,P0378,1,22.02
OI243734,O24373,P0020,3,30.72
OI243740,O24374,P0308,2,14.8
OI243750,O24375,P0416,3,183.02
OI243751,O24375,P0557,3,63.75
OI243760,O24376,P0542,1,66.37
OI243761,O24376,P0136,2,144.21
OI243762,O24376,P0808,1,153.63
OI243770,O24377,P0757,1,183.43
OI243780,O24378,P0539,1,96.81
OI243781,O24378,P0278,3,57.74
OI243782,O24378,P0289,1,192.19
OI243783,O24378,P0355,3,114.59
OI243784,O24378,P0136,1,144.21
OI243790,O24379,P0768,2,11.53
OI243800,O24380,P0244,1,195.99
OI243801,O24380,P0884,3,94.3
OI243802,O24380,P0541,2,27.53
OI243810,O24381,P0046,1,146.44
OI243811,O24381,P0119,3,121.19
OI243812,O24381,P0250,2,30.04
OI243813,O24381,P0415,3,21.37
OI243820,O24382,P0125,3,81.83
OI243821,O24382,P0422,3,48.3
OI243822,O24382,P0606,3,75.13
OI243823,O24382,P0105,3,172.84
OI243830,O24383,P0011,2,59.49
OI243840,O24384,P0435,3,73.8
OI243841,O24384,P0750,1,182.13
OI243842,O24384,P0046,2,146.44
OI243850,O24385,P0250,1,30.04
OI243860,O24386,P0138,3,52.77
OI243861,O24386,P0027,3,100.54
OI243862,O24386,P0395,1,24.81
OI243870,O24387,P0405,2,120.71
OI243880,O24388,P0597,2,96.22
OI243890,O24389,P0988,2,97.99
OI243891,O24389,P0940,1,122.59
OI243892,O24389,P0286,1,88.66
OI243893,O24389,P0792,3,114.74
OI243900,O24390,P0689,1,15.82
OI243901,O24390,P0793,1,37.31
OI243902,O24390,P0570,2,108.4
OI243903,O24390,P0200,2,89.76
OI243910,O24391,P0311,1,118.2
OI243911,O24391,P0163,1,31.09
OI243912,O24391,P0798,2,175.18
OI243913,O24391,P0612,2,185.39
OI243920,O24392,P0392,3,143.02
OI243921,O24392,P0429,1,160.29
OI243930,O24393,P0216,2,10.35
OI243931,O24393,P0742,2,150.28
OI243932,O24393,P0411,1,69.76
OI243940,O24394,P0740,3,125.44
OI243941,O24394,P0487,1,185.67
OI243950,O24395,P0245,3,140.4
OI243951,O24395,P0210,1,62.62
OI243960,O24396,P0939,1,134.05
OI243961,O24396,P0440,3,142.78
OI243962,O24396,P0261,2,42.94
OI243963,O24396,P0615,3,186.47
OI243964,O24396,P0667,1,51.05
OI243970,O24397,P0375,1,157.94
OI243971,O24397,P0956,3,104.51
OI243972,O24397,P0176,3,158.09
OI243973,O24397,P0651,3,83.02
OI243974,O24397,P0448,1,28.3
OI243980,O24398,P0490,2,154.75
OI243981,O24398,P0456,1,193.95
OI243982,O24398,P0189,1,11.37
OI243983,O24398,P0302,3,143.66
OI243990,O24399,P0827,3,123.32
OI243991,O24399,P0721,2,125.63
OI244000,O24400,P0474,2,73.26
OI244010,O24401,P0842,3,172.02
OI244011,O24401,P0456,3,193.95
OI244012,O24401,P0937,2,21.14
OI244013,O24401,P0788,2,26.37
OI244020,O24402,P0251,1,82.98
OI244030,O24403,P0881,1,149.76
OI244031,O24403,P0760,1,145.82
OI244032,O24403,P0505,3,146.12
OI244033,O24403,P0141,3,194.03
OI244034,O24403,P0894,1,124.14
OI244040,O24404,P0688,3,53.89
OI244041,O24404,P0566,2,30.9
OI244042,O24404,P0293,2,145.1
OI244050,O24405,P0563,3,181.68
OI244060,O24406,P0936,3,144.57
OI244070,O24407,P0014,2,10.22
OI244071,O24407,P0034,3,131.83
OI244072,O24407,P0223,2,17.7
OI244073,O24407,P0380,2,124.96
OI244074,O24407,P0174,2,136.64
OI244080,O24408,P0016,3,46.3
OI244081,O24408,P0502,3,39.06
OI244082,O24408,P0112,1,129.08
OI244090,O24409,P0434,1,91.27
OI244091,O24409,P0608,1,84.16
OI244092,O24409,P0554,2,193.08
OI244100,O24410,P0036,2,121.54
OI244101,O24410,P0431,2,35.63
OI244102,O24410,P0156,1,146.27
OI244103,O24410,P0345,2,41.98
OI244110,O24411,P0916,2,167.72
OI244120,O24412,P0377,1,190.46
OI244121,O24412,P0631,3,176.04
OI244122,O24412,P0901,1,124.81
OI244123,O24412,P0893,1,119.6
OI244124,O24412,P0293,2,145.1
OI244130,O24413,P0639,1,193.91
OI244131,O24413,P0164,2,98.77
OI244140,O24414,P0440,3,142.78
OI244141,O24414,P0405,1,120.71
OI244150,O24415,P0534,3,106.29
OI244151,O24415,P0786,1,191.12
OI244160,O24416,P0249,1,36.73
OI244161,O24416,P0445,3,68.85
OI244162,O24416,P0749,3,121.49
OI244170,O24417,P0901,3,124.81
OI244171,O24417,P0932,1,174.19
OI244172,O24417,P0644,1,18.36
OI244173,O24417,P0777,2,20.41
OI244180,O24418,P0798,2,175.18
OI244190,O24419,P0850,2,165.0
OI244191,O24419,P0992,1,99.85
OI244200,O24420,P0395,1,24.81
OI244210,O24421,P0958,1,144.61
OI244220,O24422,P0549,2,140.29
OI244221,O24422,P0051,1,98.75
OI244222,O24422,P0809,3,10.25
OI244230,O24423,P0342,1,169.63
OI244240,O24424,P0653,2,166.65
OI244241,O24424,P0879,3,23.0
OI244242,O24424,P0721,2,125.63
OI244243,O24424,P0546,3,153.51
OI244250,O24425,P0778,2,37.63
OI244251,O24425,P0038,1,144.01
OI244252,O24425,P0597,3,96.22
OI244253,O24425,P0381,3,69.17
OI244254,O24425,P0205,3,57.13
OI244260,O24426,P0532,2,117.34
OI244261,O24426,P0336,1,111.4
OI244262,O24426,P0940,2,122.59
OI244263,O24426,P0835,2,25.38
OI244264,O24426,P0063,2,113.42
OI244270,O24427,P0002,2,193.44
OI244271,O24427,P0946,3,133.32
OI244272,O24427,P0225,1,29.39
OI244273,O24427,P0586,2,167.14
OI244280,O24428,P0073,1,41.48
OI244281,O24428,P0200,1,89.76
OI244282,O24428,P0776,2,86.9
OI244283,O24428,P0837,2,151.12
OI244284,O24428,P0612,2,185.39
OI244290,O24429,P0252,2,180.47
OI244300,O24430,P0485,1,37.4
OI244301,O24430,P0838,2,83.22
OI244310,O24431,P0682,2,19.2
OI244311,O24431,P0026,1,16.26
OI244312,O24431,P0557,2,63.75
OI244313,O24431,P0893,2,119.6
OI244314,O24431,P0171,1,153.76
OI244320,O24432,P0848,1,54.64
OI244321,O24432,P0944,3,145.99
OI244330,O24433,P0787,1,169.14
OI244331,O24433,P0652,1,127.07
OI244332,O24433,P0623,2,46.51
OI244333,O24433,P0707,2,111.23
OI244340,O24434,P0289,3,192.19
OI244341,O24434,P0727,1,170.23
OI244342,O24434,P0057,2,185.07
OI244343,O24434,P0672,1,162.64
OI244344,O24434,P0479,3,55.61
OI244350,O24435,P0295,2,61.78
OI244360,O24436,P0026,3,16.26
OI244361,O24436,P0939,3,134.05
OI244362,O24436,P0919,1,36.47
OI244363,O24436,P0673,1,196.02
OI244370,O24437,P0434,2,91.27
OI244371,O24437,P0764,1,151.88
OI244380,O24438,P0504,1,180.97
OI244381,O24438,P0585,2,15.43
OI244382,O24438,P0732,3,67.31
OI244383,O24438,P0046,1,146.44
OI244390,O24439,P0428,2,165.38
OI244391,O24439,P0029,1,180.65
OI244400,O24440,P0968,2,83.39
OI244401,O24440,P0308,1,14.8
OI244402,O24440,P0114,1,152.48
OI244410,O24441,P0171,1,153.76
OI244411,O24441,P0736,2,166.84
OI244412,O24441,P0541,1,27.53
OI244413,O24441,P0119,2,121.19
OI244414,O24441,P0964,1,169.19
OI244420,O24442,P0124,1,128.45
OI244421,O24442,P0487,3,185.67
OI244422,O24442,P0261,3,42.94
OI244430,O24443,P0177,2,106.35
OI244431,O24443,P0968,3,83.39
OI244432,O24443,P0959,3,134.93
OI244433,O24443,P0479,2,55.61
OI244440,O24444,P0671,1,16.67
OI244450,O24445,P0128,3,90.42
OI244451,O24445,P0638,2,14.41
OI244452,O24445,P0478,3,56.67
OI244460,O24446,P0999,2,148.55
OI244461,O24446,P0963,1,183.3
OI244462,O24446,P0793,3,37.31
OI244463,O24446,P0402,1,12.08
OI244470,O24447,P0704,1,21.85
OI244471,O24447,P0797,1,117.41
OI244480,O24448,P0669,3,25.82
OI244490,O24449,P0236,2,82.47
OI244500,O24450,P0200,3,89.76
OI244501,O24450,P0486,3,148.89
OI244502,O24450,P0902,2,84.51
OI244503,O24450,P0526,2,158.3
OI244510,O24451,P0455,3,73.39
OI244511,O24451,P0576,2,15.37
OI244512,O24451,P0282,3,11.75
OI244520,O24452,P0760,2,145.82
OI244521,O24452,P0841,2,93.24
OI244522,O24452,P0832,2,170.37
OI244523,O24452,P0541,1,27.53
OI244530,O24453,P0259,2,16.32
OI244531,O24453,P0084,1,125.59
OI244532,O24453,P0160,3,16.17
OI244533,O24453,P0923,3,29.19
OI244534,O24453,P0434,3,91.27
OI244540,O24454,P0589,3,14.59
OI244541,O24454,P0691,2,12.89
OI244550,O24455,P0517,1,30.29
OI244551,O24455,P0083,1,110.39
OI244552,O24455,P0801,3,17.14
OI244553,O24455,P0550,1,169.33
OI244560,O24456,P0807,3,44.17
OI244570,O24457,P0394,2,45.18
OI244571,O24457,P0990,1,163.19
OI244580,O24458,P0206,1,190.3
OI244581,O24458,P0785,1,168.2
OI244582,O24458,P0090,3,132.54
OI244583,O24458,P0311,2,118.2
OI244584,O24458,P0075,3,182.53
OI244590,O24459,P0775,3,116.45
OI244591,O24459,P0146,2,166.88
OI244592,O24459,P0878,2,47.07
OI244600,O24460,P0187,1,49.52
OI244610,O24461,P0793,3,37.31
OI244611,O24461,P0173,1,102.37
OI244612,O24461,P0028,3,176.59
OI244620,O24462,P0549,1,140.29
OI244630,O24463,P0519,3,31.13
OI244631,O24463,P0012,2,184.04
OI244632,O24463,P0653,2,166.65
OI244633,O24463,P0359,2,61.88
OI244640,O24464,P0929,3,40.37
OI244641,O24464,P0663,3,192.76
OI244642,O24464,P0332,1,90.3
OI244650,O24465,P0505,3,146.12
OI244651,O24465,P0421,3,25.34
OI244652,O24465,P0323,1,69.88
OI244653,O24465,P0023,3,121.65
OI244660,O24466,P0624,1,146.33
OI244661,O24466,P0466,2,83.44
OI244670,O24467,P0624,2,146.33
OI244671,O24467,P0414,1,38.02
OI244680,O24468,P0151,2,156.77
OI244681,O24468,P0847,3,165.17
OI244682,O24468,P0001,1,154.01
OI244683,O24468,P0578,1,166.09
OI244690,O24469,P0616,2,56.16
OI244700,O24470,P0515,3,38.05
OI244701,O24470,P0231,2,108.77
OI244710,O24471,P0344,1,151.13
OI244711,O24471,P0475,3,79.17
OI244712,O24471,P0272,1,115.98
OI244713,O24471,P0520,1,42.04
OI244720,O24472,P0250,1,30.04
OI244721,O24472,P0554,2,193.08
OI244722,O24472,P0998,2,56.97
OI244723,O24472,P0685,1,52.83
OI244724,O24472,P0948,3,79.91
OI244730,O24473,P0357,2,17.28
OI244731,O24473,P0622,2,178.23
OI244732,O24473,P0645,3,117.08
OI244733,O24473,P0240,2,133.89
OI244734,O24473,P0004,3,105.89
OI244740,O24474,P0415,2,21.37
OI244741,O24474,P0009,1,92.49
OI244742,O24474,P0741,1,192.84
OI244743,O24474,P0544,1,35.99
OI244750,O24475,P0079,3,195.93
OI244751,O24475,P0046,3,146.44
OI244760,O24476,P0106,3,86.6
OI244770,O24477,P0160,3,16.17
OI244771,O24477,P0685,1,52.83
OI244772,O24477,P0603,3,194.09
OI244773,O24477,P0241,1,37.13
OI244780,O24478,P0147,1,125.41
OI244781,O24478,P0093,2,189.84
OI244782,O24478,P0601,1,100.27
OI244783,O24478,P0837,1,151.12
OI244784,O24478,P0105,3,172.84
OI244790,O24479,P0836,1,102.42
OI244791,O24479,P0946,2,133.32
OI244792,O24479,P0011,2,59.49
OI244800,O24480,P0027,3,100.54
OI244801,O24480,P0845,3,106.16
OI244802,O24480,P0939,1,134.05
OI244803,O24480,P0925,3,26.39
OI244804,O24480,P0281,1,18.46
OI244810,O24481,P0637,3,153.87
OI244811,O24481,P0856,3,37.6
OI244820,O24482,P0559,1,53.44
OI244821,O24482,P0468,2,146.51
OI244822,O24482,P0719,3,105.33
OI244823,O24482,P0644,2,18.36
OI244824,O24482,P0548,1,176.19
OI244830,O24483,P0617,1,115.61
OI244831,O24483,P0433,1,10.47
OI244832,O24483,P0167,1,192.11
OI244833,O24483,P0293,1,145.1
OI244834,O24483,P0852,1,110.93
OI244840,O24484,P0724,2,76.31
OI244841,O24484,P0886,1,28.54
OI244850,O24485,P0196,1,29.49
OI244851,O24485,P0964,3,169.19
OI244852,O24485,P0546,3,153.51
OI244853,O24485,P0559,1,53.44
OI244860,O24486,P0937,1,21.14
OI244861,O24486,P0781,2,60.9
OI244862,O24486,P0381,2,69.17
OI244870,O24487,P0994,1,75.47
OI244871,O24487,P0791,2,82.9
OI244872,O24487,P0452,3,25.29
OI244880,O24488,P0077,1,169.17
OI244881,O24488,P0413,2,62.27
OI244882,O24488,P0336,3,111.4
OI244883,O24488,P0166,2,128.19
OI244884,O24488,P0644,1,18.36
OI244890,O24489,P0781,2,60.9
OI244900,O24490,P0112,1,129.08
OI244901,O24490,P0660,1,16.59
OI244902,O24490,P0370,2,65.75
OI244903,O24490,P0319,3,101.37
OI244910,O24491,P0945,2,185.56
OI244911,O24491,P0926,1,121.31
OI244912,O24491,P0928,2,166.27
OI244913,O24491,P0127,2,38.2
OI244914,O24491,P0396,2,145.63
OI244920,O24492,P0991,1,54.4
OI244921,O24492,P0113,2,26.52
OI244930,O24493,P0403,2,83.46
OI244931,O24493,P0804,3,92.69
OI244932,O24493,P0830,1,112.76
OI244933,O24493,P0470,2,10.7
OI244934,O24493,P0610,1,178.66
OI244940,O24494,P0192,1,144.42
OI244941,O24494,P0789,3,73.04
OI244942,O24494,P0858,2,87.32
OI244943,O24494,P0279,2,69.32
OI244950,O24495,P0059,1,176.21
OI244951,O24495,P0742,2,150.28
OI244952,O24495,P0187,3,49.52
OI244953,O24495,P0056,3,75.04
OI244954,O24495,P0573,2,119.32
OI244960,O24496,P0158,3,126.24
OI244961,O24496,P0233,2,113.28
OI244962,O24496,P0233,3,113.28
OI244963,O24496,P0719,1,105.33
OI244964,O24496,P0629,1,143.8
OI244970,O24497,P0621,2,185.68
OI244971,O24497,P0923,1,29.19
OI244972,O24497,P0461,3,72.37
OI244973,O24497,P0042,3,124.41
OI244980,O24498,P0480,1,23.11
OI244981,O24498,P0061,1,39.15
OI244982,O24498,P0048,2,113.4
OI244983,O24498,P0657,3,126.56
OI244990,O24499,P0780,3,167.85
OI245000,O24500,P0552,1,186.04
OI245001,O24500,P0781,3,60.9
OI245002,O24500,P0886,2,28.54
OI245003,O24500,P0392,3,143.02
OI245004,O24500,P0070,3,144.97
OI245010,O24501,P0524,2,102.44
OI245011,O24501,P0740,2,125.44
OI245020,O24502,P0435,1,73.8
OI245021,O24502,P0428,1,165.38
OI245030,O24503,P0763,3,121.06
OI245040,O24504,P0374,3,101.28
OI245050,O24505,P0927,2,40.87
OI245060,O24506,P0902,3,84.51
OI245061,O24506,P0528,2,176.95
OI245070,O24507,P0605,3,137.9
OI245080,O24508,P0200,2,89.76
OI245081,O24508,P0255,3,76.34
OI245082,O24508,P0431,1,35.63
OI245083,O24508,P0579,3,25.5
OI245084,O24508,P0529,3,135.52
OI245090,O24509,P0305,2,80.91
OI245091,O24509,P0968,3,83.39
OI245092,O24509,P0849,2,166.48
OI245100,O24510,P0211,1,39.24
OI245101,O24510,P0479,2,55.61
OI245102,O24510,P0018,1,95.11
OI245103,O24510,P0719,2,105.33
OI245110,O24511,P0644,1,18.36
OI245120,O24512,P0395,2,24.81
OI245121,O24512,P0846,2,120.68
OI245130,O24513,P0955,2,60.3
OI245131,O24513,P0733,1,19.91
OI245132,O24513,P0595,3,89.08
OI245133,O24513,P0534,3,106.29
OI245140,O24514,P0780,3,167.85
OI245141,O24514,P0299,1,107.9
OI245150,O24515,P0513,1,68.17
OI245160,O24516,P0675,1,111.06
OI245161,O24516,P0677,3,43.09
OI245162,O24516,P0577,1,82.71
OI245163,O24516,P0865,2,119.72
OI245164,O24516,P0653,2,166.65
OI245170,O24517,P0818,1,93.92
OI245171,O24517,P0175,3,53.63
OI245172,O24517,P0992,1,99.85
OI245180,O24518,P0320,2,59.24
OI245190,O24519,P0316,2,78.14
OI245191,O24519,P0299,1,107.9
OI245200,O24520,P0686,3,103.0
OI245201,O24520,P0459,2,142.24
OI245202,O24520,P0438,2,149.41
OI245210,O24521,P0564,1,75.36
OI245220,O24522,P0290,3,34.34
OI245221,O24522,P0580,3,108.84
OI245222,O24522,P0508,3,75.07
OI245230,O24523,P0888,3,16.13
OI245231,O24523,P0217,1,97.78
OI245232,O24523,P0632,2,130.34
OI245240,O24524,P0459,2,142.24
OI245250,O24525,P0807,2,44.17
OI245251,O24525,P0956,2,104.51
OI245252,O24525,P0313,2,154.39
OI245260,O24526,P0821,3,80.04
OI245270,O24527,P0456,2,193.95
OI245280,O24528,P0052,3,197.76
OI245281,O24528,P0516,1,143.85
OI245282,O24528,P0259,2,16.32
OI245283,O24528,P0440,1,142.78
OI245284,O24528,P0778,1,37.63
OI245290,O24529,P0199,2,54.96
OI245291,O24529,P0929,2,40.37
OI245292,O24529,P0777,2,20.41
OI245293,O24529,P0163,3,31.09
OI245300,O24530,P0691,1,12.89
OI245301,O24530,P0453,3,160.24
OI245302,O24530,P0666,2,195.03
OI245310,O24531,P0822,1,58.43
OI245311,O24531,P0006,3,196.73
OI245312,O24531,P0441,1,124.09
OI245313,O24531,P0290,2,34.34
OI245320,O24532,P0026,1,16.26
OI245321,O24532,P0963,3,183.3
OI245330,O24533,P0005,2,127.49
OI245331,O24533,P0610,1,178.66
OI245340,O24534,P0933,1,127.92
OI245350,O24535,P0379,1,30.91
OI245360,O24536,P0898,1,132.45
OI245361,O24536,P0954,1,58.85
OI245362,O24536,P0583,2,163.4
OI245363,O24536,P0026,2,16.26
OI245364,O24536,P0770,3,178.33
OI245370,O24537,P0902,3,84.51
OI245380,O24538,P0148,2,134.83
OI245381,O24538,P0180,1,88.88
OI245382,O24538,P0196,2,29.49
OI245383,O24538,P0496,1,139.62
OI245390,O24539,P0994,3,75.47
OI245400,O24540,P0580,1,108.84
OI245410,O24541,P0253,1,187.31
OI245411,O24541,P0573,1,119.32
OI245412,O24541,P0010,2,193.66
OI245420,O24542,P0433,1,10.47
OI245421,O24542,P0869,1,53.97
OI245422,O24542,P0824,1,55.25
OI245423,O24542,P0847,3,165.17
OI245424,O24542,P0300,2,83.09
OI245430,O24543,P0816,1,144.37
