return_id,order_id,product_id,return_date,reason
R20248,O26654,P0601,2024-05-30,Wrong item
R20249,O26654,P0714,2024-05-26,Late delivery
R20250,O26654,P0925,2024-05-26,Damaged item
R20251,O26654,P0083,2024-05-18,Wrong item
R20252,O26656,P0860,2023-11-06,No longer needed
R20253,O26658,P0180,2023-05-23,Wrong item
R20254,O26658,P0346,2023-05-25,Damaged item
R20255,O26658,P0285,2023-05-19,No longer needed
R20256,O26658,P0246,2023-05-16,Late delivery
R20257,O26658,P0648,2023-05-20,Damaged item
R20258,O26661,P0332,2024-08-06,No longer needed
R20259,O26661,P0050,2024-08-09,No longer needed
R20260,O26662,P0947,2025-01-08,No longer needed
R20261,O26662,P0466,2025-01-11,No longer needed
R20262,O26662,P0256,2025-01-11,Damaged item
R20263,O26662,P0986,2025-01-11,No longer needed
R20264,O26664,P0365,2025-03-30,Wrong item
R20265,O26664,P0813,2025-03-20,Wrong item
R20266,O26665,P0105,2024-01-08,No longer needed
R20267,O26665,P0578,2024-01-14,No longer needed
R20268,O26665,P0983,2024-01-04,No longer needed
R20269,O26669,P0580,2023-09-07,Wrong item
R20270,O26671,P0443,2024-06-13,No longer needed
R20271,O26671,P0444,2024-06-07,Damaged item
R20272,O26671,P0548,2024-06-13,Wrong item
R20273,O26671,P0529,2024-06-11,Damaged item
R20274,O26671,P0008,2024-06-16,No longer needed
R20275,O26674,P0266,2023-05-08,Wrong item
R20276,O26674,P0316,2023-05-14,Wrong item
R20277,O26674,P0295,2023-05-08,Wrong item
R20278,O26674,P0800,2023-05-15,Late delivery
R20279,O26680,P0744,2023-10-31,Damaged item
R20280,O26680,P0669,2023-10-25,Damaged item
R20281,O26680,P0850,2023-10-30,Wrong item
R20282,O26680,P0485,2023-10-31,Late delivery
R20283,O26683,P0284,2023-06-12,Wrong item
R20284,O26683,P0619,2023-06-16,No longer needed
R20285,O26683,P0638,2023-06-13,Damaged item
R20286,O26683,P0680,2023-06-13,No longer needed
R20287,O26683,P0231,2023-06-12,Wrong item
R20288,O26686,P0373,2023-10-16,No longer needed
R20289,O26686,P0236,2023-10-24,Late delivery
R20290,O26686,P0148,2023-10-17,Damaged item
R20291,O26686,P0584,2023-10-20,No longer needed
R20292,O26690,P0434,2024-06-18,Wrong item
R20293,O26690,P0851,2024-06-18,Damaged item
R20294,O26690,P0596,2024-06-11,Late delivery
R20295,O26690,P0196,2024-06-13,Damaged item
R20296,O26696,P0165,2025-01-03,No longer needed
R20297,O26696,P0975,2024-12-25,Damaged item
R20298,O26696,P0016,2024-12-30,No longer needed
R20299,O26696,P0885,2024-12-30,Wrong item
R20300,O26700,P0681,2024-07-02,No longer needed
R20301,O26700,P0999,2024-06-21,Late delivery
R20302,O26700,P0486,2024-06-29,No longer needed
R20303,O26700,P0465,2024-06-20,Late delivery
R20304,O26702,P0876,2025-01-13,No longer needed
R20305,O26702,P0206,2025-01-12,Late delivery
R20306,O26702,P0559,2025-01-03,No longer needed
R20307,O26713,P0289,2023-10-26,Late delivery
R20308,O26713,P0667,2023-10-31,Wrong item
R20309,O26715,P0225,2023-05-30,No longer needed
R20310,O26715,P0531,2023-05-29,No longer needed
R20311,O26721,P0469,2023-08-26,Wrong item
R20312,O26721,P0732,2023-08-31,Wrong item
R20313,O26726,P0767,2024-07-06,No longer needed
R20314,O26726,P0944,2024-07-05,Late delivery
R20315,O26726,P0989,2024-07-11,Damaged item
R20316,O26729,P0967,2025-04-05,Wrong item
R20317,O26729,P0011,2025-04-09,Damaged item
R20318,O26729,P0371,2025-04-02,Late delivery
R20319,O26729,P0907,2025-04-04,Late delivery
R20320,O26730,P0734,2024-09-01,Late delivery
R20321,O26730,P0168,2024-08-22,Wrong item
R20322,O26730,P0292,2024-09-03,Wrong item
R20323,O26730,P0367,2024-08-28,Damaged item
R20324,O26730,P0524,2024-08-26,No longer needed
R20325,O26737,P0762,2024-12-21,Late delivery
R20326,O26737,P0021,2024-12-22,Late delivery
R20327,O26737,P0228,2024-12-23,Wrong item
R20328,O26742,P0408,2023-11-12,Damaged item
R20329,O26745,P0774,2025-01-15,Wrong item
R20330,O26745,P0838,2025-01-20,Wrong item
R20331,O26745,P0437,2025-01-18,Damaged item
R20332,O26746,P0285,2023-11-11,Damaged item
R20333,O26746,P0708,2023-11-07,Damaged item
R20334,O26754,P0464,2024-02-26,No longer needed
R20335,O26754,P0778,2024-02-27,No longer needed
R20336,O26754,P0400,2024-02-24,Damaged item
R20337,O26760,P0536,2024-09-19,Wrong item
R20338,O26760,P0100,2024-09-10,Late delivery
R20339,O26760,P0502,2024-09-15,Damaged item
R20340,O26762,P0629,2023-07-27,No longer needed
R20341,O26762,P0445,2023-08-04,No longer needed
R20342,O26764,P0096,2024-12-07,Wrong item
R20343,O26764,P0299,2024-12-03,Late delivery
R20344,O26765,P0437,2024-07-27,Late delivery
R20345,O26765,P0629,2024-07-21,Damaged item
R20346,O26765,P0333,2024-07-25,Late delivery
R20347,O26765,P0916,2024-07-19,Late delivery
R20348,O26769,P0485,2024-07-23,Late delivery
R20349,O26769,P0254,2024-07-16,Damaged item
R20350,O26769,P0657,2024-07-22,Late delivery
R20351,O26774,P0249,2023-04-15,Damaged item
R20352,O26774,P0597,2023-04-24,Wrong item
R20353,O26774,P0287,2023-04-17,Late delivery
R20354,O26774,P0069,2023-04-27,Wrong item
R20355,O26774,P0010,2023-04-14,Late delivery
R20356,O26776,P0664,2023-07-17,No longer needed
R20357,O26776,P0580,2023-07-09,No longer needed
R20358,O26776,P0153,2023-07-18,Late delivery
R20359,O26776,P0408,2023-07-17,Damaged item
R20360,O26789,P0609,2024-02-05,Damaged item
R20361,O26789,P0628,2024-02-02,Damaged item
R20362,O26789,P0014,2024-02-04,No longer needed
R20363,O26789,P0729,2024-02-05,Damaged item
R20364,O26792,P0655,2025-02-11,Late delivery
R20365,O26792,P0478,2025-02-05,Late delivery
R20366,O26795,P0752,2023-06-12,Damaged item
R20367,O26795,P0219,2023-06-16,Wrong item
R20368,O26795,P0941,2023-06-21,Late delivery
R20369,O26801,P0100,2024-05-24,Late delivery
R20370,O26801,P0491,2024-05-26,Damaged item
R20371,O26803,P0904,2023-12-31,Damaged item
R20372,O26803,P0899,2023-12-29,Late delivery
R20373,O26804,P0898,2024-05-04,Late delivery
R20374,O26804,P0208,2024-04-24,Damaged item
R20375,O26804,P0358,2024-05-03,Wrong item
R20376,O26804,P0315,2024-04-27,Damaged item
R20377,O26804,P0164,2024-04-22,Damaged item
R20378,O26808,P0382,2023-05-15,Damaged item
R20379,O26808,P0150,2023-05-25,Late delivery
R20380,O26810,P0720,2024-03-02,Damaged item
R20381,O26810,P0980,2024-03-10,Wrong item
R20382,O26810,P0129,2024-03-09,Late delivery
R20383,O26810,P0690,2024-03-06,Damaged item
R20384,O26810,P0991,2024-03-06,Wrong item
R20385,O26814,P0506,2023-07-21,Wrong item
R20386,O26814,P0132,2023-07-19,Damaged item
R20387,O26819,P0092,2025-03-13,No longer needed
R20388,O26819,P0241,2025-03-16,Late delivery
R20389,O26819,P0432,2025-03-17,Late delivery
R20390,O26821,P0851,2023-10-30,Late delivery
R20391,O26821,P0398,2023-10-31,No longer needed
R20392,O26821,P0441,2023-10-26,Late delivery
R20393,O26821,P0757,2023-11-04,Wrong item
R20394,O26821,P0491,2023-11-02,Damaged item
R20395,O26822,P0808,2025-03-31,Late delivery
R20396,O26822,P0838,2025-04-07,Damaged item
R20397,O26822,P0576,2025-04-03,No longer needed
R20398,O26825,P0133,2025-03-21,Wrong item
R20399,O26849,P0781,2024-12-30,Wrong item
R20400,O26849,P0156,2025-01-02,No longer needed
R20401,O26849,P0410,2024-12-30,No longer needed
R20402,O26853,P0863,2024-03-29,Damaged item
R20403,O26853,P0705,2024-04-06,Wrong item
R20404,O26855,P0977,2025-01-22,Damaged item
R20405,O26855,P0725,2025-01-17,Late delivery
R20406,O26855,P0538,2025-01-11,No longer needed
R20407,O26855,P0888,2025-01-17,Late delivery
R20408,O26861,P0631,2023-08-21,Late delivery
R20409,O26861,P0941,2023-08-24,Wrong item
R20410,O26861,P0590,2023-08-26,Wrong item
R20411,O26861,P0504,2023-08-23,No longer needed
R20412,O26862,P0439,2024-10-11,No longer needed
R20413,O26862,P0586,2024-10-06,Wrong item
R20414,O26862,P0342,2024-10-09,Late delivery
R20415,O26862,P0420,2024-10-03,No longer needed
R20416,O26862,P0333,2024-10-03,Late delivery
R20417,O26869,P0996,2025-04-07,No longer needed
R20418,O26869,P0548,2025-04-05,No longer needed
R20419,O26869,P0336,2025-04-10,Damaged item
R20420,O26869,P0200,2025-04-13,Wrong item
R20421,O26871,P0110,2025-04-18,No longer needed
R20422,O26871,P0776,2025-04-18,Late delivery
R20423,O26871,P0580,2025-04-21,Late delivery
R20424,O26871,P0294,2025-04-13,Damaged item
R20425,O26872,P0474,2023-10-29,Wrong item
R20426,O26874,P0172,2024-03-17,Late delivery
R20427,O26874,P0424,2024-03-21,No longer needed
R20428,O26874,P0199,2024-03-23,Damaged item
R20429,O26874,P0822,2024-03-21,Wrong item
R20430,O26876,P0016,2024-08-29,Damaged item
R20431,O26876,P0102,2024-08-29,No longer needed
R20432,O26876,P0652,2024-09-08,Wrong item
R20433,O26881,P0054,2024-11-12,No longer needed
R20434,O26881,P0138,2024-11-16,No longer needed
R20435,O26881,P0051,2024-11-13,Damaged item
R20436,O26881,P0372,2024-11-13,No longer needed
R20437,O26881,P0015,2024-11-14,Damaged item
R20438,O26882,P0409,2023-05-07,Damaged item
R20439,O26882,P0527,2023-05-05,Late delivery
R20440,O26892,P0864,2024-12-13,Wrong item
R20441,O26892,P0406,2024-12-09,No longer needed
R20442,O26892,P0051,2024-12-04,Damaged item
R20443,O26892,P0200,2024-12-05,Late delivery
R20444,O26894,P0059,2024-09-01,Wrong item
R20445,O26894,P0813,2024-09-12,Wrong item
R20446,O26901,P0661,2024-06-16,Damaged item
R20447,O26901,P0264,2024-06-13,No longer needed
R20448,O26901,P0321,2024-06-06,Damaged item
R20449,O26902,P0604,2023-12-13,Wrong item
R20450,O26902,P0034,2023-12-19,Damaged item
R20451,O26913,P0733,2023-07-09,No longer needed
R20452,O26913,P0784,2023-07-13,No longer needed
R20453,O26915,P0092,2025-03-26,Wrong item
R20454,O26915,P0075,2025-03-23,Late delivery
R20455,O26922,P0711,2024-12-29,Wrong item
R20456,O26923,P0544,2024-11-04,No longer needed
R20457,O26923,P0350,2024-11-11,No longer needed
R20458,O26923,P0968,2024-11-10,Wrong item
R20459,O26923,P0914,2024-11-02,Wrong item
R20460,O26923,P0410,2024-11-08,Late delivery
R20461,O26927,P0062,2024-11-21,No longer needed
R20462,O26927,P0492,2024-11-30,No longer needed
R20463,O26927,P0954,2024-11-22,Damaged item
R20464,O26927,P0151,2024-11-21,Wrong item
R20465,O26927,P0800,2024-11-21,Damaged item
R20466,O26934,P0406,2023-07-26,No longer needed
R20467,O26934,P0236,2023-07-24,Late delivery
R20468,O26934,P0877,2023-07-14,Wrong item
R20469,O26934,P0065,2023-07-23,Damaged item
R20470,O26934,P0803,2023-07-25,Late delivery
R20471,O26937,P0823,2025-03-17,Late delivery
R20472,O26937,P0579,2025-03-18,Damaged item
R20473,O26937,P0641,2025-03-16,No longer needed
R20474,O26937,P0604,2025-03-11,Late delivery
R20475,O26937,P0504,2025-03-12,Late delivery
R20476,O26947,P0915,2024-07-01,No longer needed
R20477,O26947,P0297,2024-07-12,No longer needed
R20478,O26947,P0635,2024-07-03,Late delivery
R20479,O26947,P0183,2024-07-05,No longer needed
R20480,O26950,P0382,2023-04-14,Damaged item
R20481,O26952,P0428,2024-11-16,No longer needed
R20482,O26952,P0244,2024-11-16,Late delivery
R20483,O26952,P0191,2024-11-17,Late delivery
R20484,O26952,P0971,2024-11-15,No longer needed
R20485,O26957,P0884,2023-12-12,No longer needed
R20486,O26957,P0859,2023-11-30,Damaged item
R20487,O26957,P0215,2023-12-11,Damaged item
R20488,O26957,P0783,2023-12-03,Damaged item
R20489,O26959,P0942,2024-02-23,Damaged item
R20490,O26959,P0164,2024-02-25,No longer needed
R20491,O26961,P0422,2024-01-30,No longer needed
R20492,O26961,P0772,2024-01-25,Wrong item
R20493,O26976,P0161,2023-09-10,Late delivery
R20494,O26979,P0712,2023-08-25,Wrong item
R20495,O26979,P0907,2023-08-23,No longer needed
R20496,O26979,P0010,2023-08-24,No longer needed
R20497,O26979,P0200,2023-08-30,Damaged item
R20498,O26979,P0942,2023-08-28,Wrong item
R20499,O26980,P0094,2024-11-09,Wrong item
R20500,O26980,P0230,2024-11-02,No longer needed
R20501,O26980,P0466,2024-11-11,Damaged item
R20502,O26980,P0551,2024-11-14,Damaged item
R20503,O26980,P0067,2024-11-03,No longer needed
R20504,O26986,P0374,2023-10-30,No longer needed
R20505,O26986,P0821,2023-11-03,No longer needed
R20506,O26986,P0472,2023-10-30,Wrong item
R20507,O26986,P0238,2023-11-04,Damaged item
R20508,O26986,P0192,2023-11-10,Wrong item
R20509,O26988,P0505,2024-07-04,Late delivery
R20510,O26988,P0679,2024-07-04,Damaged item
R20511,O26988,P0874,2024-07-09,Wrong item
R20512,O26991,P0348,2023-11-19,Wrong item
R20513,O26991,P0857,2023-11-30,No longer needed
R20514,O26991,P0311,2023-11-28,Late delivery
R20515,O26991,P0059,2023-11-28,Damaged item
R20516,O26994,P0402,2024-06-29,Wrong item
R20517,O27014,P0068,2024-06-10,No longer needed
R20518,O27014,P0138,2024-06-10,Late delivery
R20519,O27014,P0159,2024-06-15,Late delivery
R20520,O27017,P0373,2024-12-18,Wrong item
R20521,O27017,P0115,2024-12-10,Wrong item
R20522,O27017,P0889,2024-12-18,Damaged item
R20523,O27017,P0057,2024-12-18,No longer needed
R20524,O27017,P0138,2024-12-05,Late delivery
R20525,O27022,P0303,2024-11-18,Wrong item
R20526,O27022,P0612,2024-11-14,Late delivery
R20527,O27022,P0305,2024-11-23,Damaged item
R20528,O27022,P0169,2024-11-11,Damaged item
R20529,O27022,P0865,2024-11-18,Damaged item
R20530,O27026,P0303,2024-02-23,No longer needed
R20531,O27028,P0117,2025-04-09,Wrong item
R20532,O27028,P0339,2025-04-02,No longer needed
R20533,O27028,P0927,2025-04-14,No longer needed
R20534,O27028,P0144,2025-04-03,Wrong item
R20535,O27036,P0575,2023-04-27,Damaged item
R20536,O27036,P0992,2023-04-21,Late delivery
R20537,O27036,P0447,2023-04-25,Wrong item
R20538,O27036,P0736,2023-04-21,Wrong item
R20539,O27040,P0963,2023-11-17,No longer needed
R20540,O27040,P0054,2023-11-18,Damaged item
R20541,O27040,P0891,2023-11-19,Late delivery
R20542,O27041,P0916,2024-01-08,Late delivery
R20543,O27041,P0176,2024-01-03,No longer needed
R20544,O27041,P0600,2024-01-03,Late delivery
R20545,O27041,P0274,2024-01-15,Wrong item
R20546,O27042,P0248,2024-04-10,Late delivery
R20547,O27042,P0120,2024-04-09,Damaged item
R20548,O27042,P0146,2024-04-11,Damaged item
R20549,O27042,P0684,2024-04-08,Wrong item
R20550,O27042,P0576,2024-04-07,Late delivery
R20551,O27044,P0225,2024-05-23,No longer needed
R20552,O27044,P0517,2024-05-11,Wrong item
R20553,O27044,P0476,2024-05-18,Wrong item
R20554,O27044,P0146,2024-05-13,Damaged item
R20555,O27044,P0987,2024-05-17,Wrong item
R20556,O27048,P0222,2024-04-23,Damaged item
R20557,O27048,P0193,2024-04-19,No longer needed
R20558,O27048,P0370,2024-04-23,No longer needed
R20559,O27048,P0829,2024-04-20,Damaged item
R20560,O27050,P0367,2024-12-24,Wrong item
R20561,O27051,P0140,2024-11-10,No longer needed
R20562,O27051,P0439,2024-11-20,Damaged item
R20563,O27051,P0110,2024-11-18,Late delivery
R20564,O27051,P0449,2024-11-09,Late delivery
R20565,O27051,P0583,2024-11-20,Wrong item
R20566,O27059,P0871,2024-11-18,Wrong item
R20567,O27059,P0999,2024-11-14,No longer needed
R20568,O27059,P0457,2024-11-19,Late delivery
R20569,O27059,P0005,2024-11-16,Late delivery
R20570,O27059,P0186,2024-11-13,Late delivery
R20571,O27061,P0149,2023-04-25,No longer needed
R20572,O27061,P0042,2023-04-30,No longer needed
R20573,O27061,P0862,2023-04-23,Late delivery
R20574,O27061,P0354,2023-04-30,Wrong item
R20575,O27061,P0331,2023-05-05,Late delivery
R20576,O27064,P0264,2024-11-20,Late delivery
R20577,O27064,P0173,2024-11-21,Wrong item
R20578,O27064,P0731,2024-11-15,Wrong item
R20579,O27065,P0021,2025-04-14,Late delivery
R20580,O27065,P0942,2025-04-07,No longer needed
R20581,O27065,P0785,2025-04-14,No longer needed
R20582,O27065,P0061,2025-04-05,No longer needed
R20583,O27065,P0491,2025-04-02,No longer needed
R20584,O27072,P0806,2024-11-07,Wrong item
R20585,O27072,P0448,2024-11-15,Late delivery
R20586,O27072,P0387,2024-11-04,No longer needed
R20587,O27072,P0323,2024-11-03,Wrong item
R20588,O27072,P0185,2024-11-07,No longer needed
R20589,O27077,P0746,2023-05-14,Late delivery
R20590,O27078,P0816,2023-10-20,Wrong item
R20591,O27078,P0342,2023-10-17,Late delivery
R20592,O27078,P0828,2023-10-17,Late delivery
R20593,O27089,P0186,2024-12-06,Wrong item
R20594,O27096,P0111,2023-07-27,No longer needed
R20595,O27096,P0262,2023-07-25,Late delivery
R20596,O27097,P0157,2023-08-20,No longer needed
R20597,O27097,P0712,2023-08-15,Wrong item
R20598,O27098,P0267,2023-11-20,No longer needed
R20599,O27098,P0597,2023-11-12,Late delivery
R20600,O27099,P0606,2025-03-10,No longer needed
R20601,O27102,P0686,2024-07-10,No longer needed
R20602,O27102,P0042,2024-07-15,No longer needed
R20603,O27102,P0709,2024-07-11,No longer needed
R20604,O27102,P0536,2024-07-10,Damaged item
R20605,O27102,P0360,2024-07-09,Wrong item
R20606,O27103,P0312,2024-08-29,Damaged item
R20607,O27106,P0471,2025-01-13,Late delivery
R20608,O27106,P0604,2025-01-19,Damaged item
R20609,O27106,P0392,2025-01-14,No longer needed
R20610,O27106,P0407,2025-01-18,Damaged item
R20611,O27109,P0096,2024-01-24,Wrong item
R20612,O27109,P0069,2024-01-21,Damaged item
R20613,O27109,P0351,2024-01-20,Wrong item
R20614,O27109,P0033,2024-01-16,Late delivery
R20615,O27109,P0230,2024-01-26,Damaged item
R20616,O27115,P0686,2024-12-05,Late delivery
R20617,O27115,P0179,2024-11-28,Damaged item
R20618,O27115,P0888,2024-12-01,No longer needed
R20619,O27125,P0158,2023-06-07,Damaged item
R20620,O27125,P0497,2023-06-05,Late delivery
R20621,O27125,P0966,2023-06-17,Wrong item
R20622,O27126,P0067,2025-01-27,Wrong item
R20623,O27126,P0005,2025-02-05,Late delivery
R20624,O27126,P0687,2025-02-05,Damaged item
R20625,O27127,P0545,2024-01-13,Damaged item
R20626,O27127,P0807,2024-01-11,Late delivery
R20627,O27127,P0645,2024-01-15,No longer needed
R20628,O27127,P0830,2024-01-14,Late delivery
R20629,O27131,P0081,2025-01-06,Wrong item
R20630,O27131,P0732,2024-12-29,Wrong item
R20631,O27131,P0487,2024-12-30,Damaged item
R20632,O27133,P0893,2023-10-21,Late delivery
R20633,O27133,P0497,2023-10-22,Damaged item
R20634,O27133,P0394,2023-10-28,Damaged item
R20635,O27133,P0475,2023-10-28,No longer needed
R20636,O27134,P0023,2025-03-15,Wrong item
R20637,O27134,P0062,2025-03-26,Late delivery
R20638,O27134,P0634,2025-03-17,Late delivery
R20639,O27134,P0328,2025-03-16,Damaged item
R20640,O27135,P0246,2023-12-05,Wrong item
R20641,O27135,P0629,2023-12-12,Wrong item
R20642,O27139,P0372,2023-12-16,Damaged item
R20643,O27139,P0436,2023-12-19,Late delivery
R20644,O27139,P0539,2023-12-19,Damaged item
R20645,O27144,P0950,2024-08-12,Wrong item
R20646,O27147,P0256,2023-09-26,No longer needed
R20647,O27147,P0099,2023-10-03,Wrong item
R20648,O27147,P0760,2023-09-29,Wrong item
R20649,O27151,P0744,2024-12-22,Wrong item
R20650,O27151,P0458,2024-12-31,No longer needed
R20651,O27157,P0555,2024-06-21,No longer needed
R20652,O27157,P0251,2024-06-19,Damaged item
R20653,O27157,P0376,2024-06-09,Late delivery
R20654,O27157,P0189,2024-06-14,Damaged item
R20655,O27158,P0618,2025-01-31,Late delivery
R20656,O27158,P0325,2025-02-06,Wrong item
R20657,O27162,P0141,2025-03-11,Damaged item
R20658,O27162,P0123,2025-03-14,Damaged item
R20659,O27162,P0723,2025-03-11,Wrong item
R20660,O27162,P0611,2025-03-07,Damaged item
R20661,O27175,P0559,2024-07-17,Wrong item
R20662,O27175,P0800,2024-07-07,Late delivery
R20663,O27175,P0613,2024-07-06,No longer needed
R20664,O27180,P0409,2024-12-25,Wrong item
R20665,O27184,P0315,2023-11-15,Wrong item
R20666,O27184,P0351,2023-11-10,Late delivery
R20667,O27184,P0709,2023-11-13,Late delivery
R20668,O27184,P0347,2023-11-18,Late delivery
R20669,O27185,P0345,2024-10-30,Late delivery
R20670,O27185,P0236,2024-10-24,No longer needed
R20671,O27185,P0885,2024-10-30,Damaged item
R20672,O27185,P0754,2024-10-24,Damaged item
R20673,O27187,P0656,2024-05-26,Damaged item
R20674,O27187,P0869,2024-05-18,No longer needed
R20675,O27187,P0934,2024-05-22,Late delivery
R20676,O27187,P0322,2024-05-25,Late delivery
R20677,O27187,P0304,2024-05-28,Late delivery
R20678,O27188,P0962,2024-04-03,Wrong item
R20679,O27188,P0559,2024-04-05,Damaged item
R20680,O27188,P0267,2024-04-07,No longer needed
R20681,O27191,P0445,2025-03-10,No longer needed
R20682,O27192,P0604,2025-01-17,Wrong item
R20683,O27192,P0016,2025-01-17,No longer needed
R20684,O27192,P0731,2025-01-16,No longer needed
R20685,O27192,P0009,2025-01-11,No longer needed
R20686,O27192,P0249,2025-01-21,Wrong item
R20687,O27193,P0735,2024-10-28,Wrong item
R20688,O27195,P0876,2024-02-20,Late delivery
R20689,O27195,P0076,2024-02-14,No longer needed
R20690,O27195,P0764,2024-02-15,No longer needed
R20691,O27195,P0805,2024-02-14,Wrong item
R20692,O27195,P0334,2024-02-22,Damaged item
R20693,O27207,P0964,2023-06-07,No longer needed
R20694,O27207,P0872,2023-05-29,Wrong item
R20695,O27207,P0212,2023-06-08,No longer needed
R20696,O27209,P0017,2023-08-12,Late delivery
R20697,O27209,P0706,2023-08-20,Late delivery
R20698,O27209,P0593,2023-08-22,Wrong item
R20699,O27211,P0637,2024-06-08,No longer needed
R20700,O27211,P0069,2024-05-27,Damaged item
R20701,O27211,P0739,2024-06-03,Wrong item
R20702,O27211,P0846,2024-06-03,No longer needed
R20703,O27218,P0567,2023-08-26,No longer needed
R20704,O27218,P0946,2023-09-07,Wrong item
R20705,O27218,P0880,2023-09-01,Late delivery
R20706,O27218,P0946,2023-09-06,Damaged item
R20707,O27225,P0731,2025-01-06,No longer needed
R20708,O27225,P0292,2025-01-02,Wrong item
R20709,O27225,P0963,2025-01-05,No longer needed
R20710,O27225,P0317,2024-12-29,Damaged item
R20711,O27228,P0155,2023-06-08,Wrong item
R20712,O27228,P0162,2023-06-08,Wrong item
R20713,O27228,P0180,2023-06-04,Damaged item
R20714,O27231,P0412,2023-10-12,No longer needed
R20715,O27231,P0982,2023-10-17,No longer needed
R20716,O27231,P0500,2023-10-16,Late delivery
R20717,O27232,P0236,2024-09-21,Wrong item
R20718,O27234,P0183,2024-01-31,Wrong item
R20719,O27234,P0273,2024-01-31,Damaged item
R20720,O27237,P0373,2024-05-09,No longer needed
R20721,O27237,P0927,2024-05-04,No longer needed
R20722,O27243,P0416,2024-01-29,No longer needed
R20723,O27243,P0685,2024-01-18,No longer needed
R20724,O27244,P0617,2024-06-17,Late delivery
R20725,O27245,P0266,2025-02-10,Late delivery
R20726,O27248,P0948,2023-08-13,Damaged item
R20727,O27252,P0349,2023-04-22,Late delivery
R20728,O27252,P0839,2023-04-28,Late delivery
R20729,O27252,P0925,2023-04-16,Wrong item
R20730,O27252,P0952,2023-04-27,Late delivery
R20731,O27268,P0468,2023-06-02,No longer needed
R20732,O27268,P0935,2023-06-04,Late delivery
R20733,O27268,P0681,2023-06-03,Damaged item
R20734,O27268,P0644,2023-05-25,Wrong item
R20735,O27268,P0521,2023-05-31,Damaged item
R20736,O27270,P0879,2024-11-09,Damaged item
R20737,O27270,P0937,2024-11-09,Wrong item
R20738,O27272,P0780,2023-06-14,Wrong item
R20739,O27272,P0247,2023-06-21,Wrong item
R20740,O27272,P0664,2023-06-14,Late delivery
R20741,O27272,P0606,2023-06-21,Damaged item
R20742,O27276,P0851,2024-10-13,No longer needed
R20743,O27276,P0781,2024-10-08,Wrong item
R20744,O27282,P0145,2023-10-23,Wrong item
R20745,O27282,P0478,2023-10-20,No longer needed
R20746,O27282,P0393,2023-10-16,No longer needed
R20747,O27282,P0185,2023-10-15,Late delivery
R20748,O27282,P0377,2023-10-20,Late delivery
R20749,O27291,P0266,2024-11-08,Late delivery
R20750,O27291,P0996,2024-11-16,No longer needed
R20751,O27291,P0707,2024-11-14,Damaged item
R20752,O27291,P0891,2024-11-13,No longer needed
R20753,O27291,P0416,2024-11-15,No longer needed
R20754,O27293,P0680,2024-04-24,Late delivery
R20755,O27293,P0741,2024-04-23,Damaged item
R20756,O27293,P0371,2024-05-05,Damaged item
R20757,O27293,P0436,2024-04-30,No longer needed
R20758,O27293,P0181,2024-05-04,Damaged item
R20759,O27297,P0226,2023-10-31,No longer needed
R20760,O27297,P0585,2023-10-18,Late delivery
R20761,O27305,P0761,2024-10-13,No longer needed
R20762,O27305,P0221,2024-10-14,Damaged item
R20763,O27307,P0428,2024-09-17,Late delivery
R20764,O27307,P0171,2024-09-15,Damaged item
R20765,O27307,P0728,2024-09-18,Late delivery
R20766,O27312,P0024,2023-07-12,Damaged item
R20767,O27312,P0303,2023-07-14,Damaged item
R20768,O27312,P0235,2023-07-04,Late delivery
R20769,O27312,P0317,2023-07-06,Wrong item
R20770,O27312,P0794,2023-07-02,Wrong item
R20771,O27313,P0716,2024-06-12,Damaged item
R20772,O27322,P0671,2023-06-20,Damaged item
R20773,O27322,P0716,2023-06-20,Wrong item
R20774,O27322,P0439,2023-06-21,Damaged item
R20775,O27323,P0959,2024-05-08,Late delivery
R20776,O27323,P0026,2024-05-12,Wrong item
R20777,O27325,P0079,2025-03-31,No longer needed
R20778,O27325,P0150,2025-04-03,Wrong item
R20779,O27325,P0611,2025-03-29,Damaged item
R20780,O27327,P0436,2023-04-15,Damaged item
R20781,O27327,P0737,2023-04-16,Wrong item
R20782,O27327,P0326,2023-04-14,No longer needed
R20783,O27329,P0324,2024-01-25,Damaged item
R20784,O27330,P0206,2023-09-02,No longer needed
R20785,O27332,P0722,2023-07-09,Late delivery
R20786,O27334,P0829,2023-09-07,Wrong item
R20787,O27334,P0433,2023-09-02,Late delivery
R20788,O27334,P0738,2023-09-03,Damaged item
R20789,O27336,P0012,2023-09-17,Wrong item
R20790,O27336,P0607,2023-09-22,Damaged item
R20791,O27336,P0541,2023-09-15,Late delivery
R20792,O27340,P0129,2023-07-08,Damaged item
R20793,O27342,P0246,2024-04-16,Wrong item
R20794,O27342,P0376,2024-04-10,Late delivery
R20795,O27342,P0702,2024-04-06,No longer needed
R20796,O27343,P0939,2023-08-13,Wrong item
R20797,O27343,P0022,2023-08-17,Late delivery
R20798,O27343,P0192,2023-08-12,Late delivery
R20799,O27343,P0962,2023-08-08,Damaged item
R20800,O27343,P0716,2023-08-17,Wrong item
R20801,O27348,P0357,2025-02-25,Late delivery
R20802,O27349,P0932,2025-04-09,Damaged item
R20803,O27349,P0773,2025-04-01,Damaged item
R20804,O27349,P0342,2025-04-06,Wrong item
R20805,O27349,P0258,2025-03-30,No longer needed
R20806,O27349,P0731,2025-04-05,No longer needed
