order_id,customer_id,order_date,total_amount,status
O27306,C01596,2025-01-23,343.06,Cancelled
O27307,C00786,2024-09-11,807.8,Returned
O27308,C00570,2024-01-20,608.55,Delivered
O27309,C03755,2023-05-10,797.67,Shipped
O27310,C04151,2023-12-25,347.67,Shipped
O27311,C02492,2023-06-18,251.09,Shipped
O27312,C01279,2023-06-30,1306.52,Returned
O27313,C01346,2024-06-02,123.97,Returned
O27314,C02667,2024-05-21,484.88,Delivered
O27315,C00339,2024-06-25,42.56,Cancelled
O27316,C01382,2024-05-08,393.38,Cancelled
O27317,C04959,2024-06-21,766.42,Shipped
O27318,C02156,2023-10-10,81.74,Shipped
O27319,C03982,2024-12-23,913.59,Cancelled
O27320,C03149,2024-09-23,626.66,Shipped
O27321,C01298,2024-10-21,592.88,Shipped
O27322,C00601,2023-06-09,250.79,Returned
O27323,C03080,2024-05-03,421.05,Returned
O27324,C04243,2023-04-19,1378.52,Delivered
O27325,C03337,2025-03-21,596.22,Returned
O27326,C02186,2023-07-15,115.53,Delivered
O27327,C03998,2023-04-13,1387.89,Returned
O27328,C00262,2024-12-07,617.94,Cancelled
O27329,C02935,2024-01-24,150.4,Returned
O27330,C02731,2023-09-01,190.3,Returned
O27331,C00946,2025-03-14,609.87,Shipped
O27332,C04452,2023-07-03,93.67,Returned
O27333,C02903,2024-07-26,828.94,Delivered
O27334,C03590,2023-08-25,490.38,Returned
O27335,C03018,2024-03-04,682.28,Shipped
O27336,C03306,2023-09-11,374.55,Returned
O27337,C00100,2024-01-05,1272.76,Shipped
O27338,C04139,2024-07-11,1067.84,Cancelled
O27339,C02237,2023-05-05,919.89,Cancelled
O27340,C02455,2023-07-06,368.48,Returned
O27341,C03378,2025-03-18,761.27,Shipped
O27342,C03364,2024-04-05,588.79,Returned
O27343,C02220,2023-08-05,1027.89,Returned
O27344,C02129,2024-08-20,379.26,Cancelled
O27345,C04097,2023-08-01,436.62,Shipped
O27346,C00996,2024-06-20,239.88,Shipped
O27347,C00338,2024-06-08,524.05,Shipped
O27348,C02624,2025-02-21,17.28,Returned
O27349,C04531,2025-03-26,1470.2,Returned
O27350,C02865,2024-03-16,452.94,Shipped
O27351,C02023,2024-10-31,1079.91,Shipped
O27352,C03495,2024-04-13,702.9,Delivered
O27353,C00345,2023-07-31,142.24,Cancelled
O27354,C03889,2025-02-01,780.53,Shipped
O27355,C02785,2024-09-28,572.78,Returned
O27356,C03118,2024-04-08,488.49,Delivered
O27357,C00194,2024-07-25,670.52,Shipped
O27358,C00301,2024-03-20,604.03,Cancelled
O27359,C01125,2025-04-01,1485.14,Returned
O27360,C00377,2024-02-20,146.74,Delivered
O27361,C01455,2023-12-07,528.12,Shipped
O27362,C03928,2023-07-22,271.16,Returned
O27363,C00307,2024-05-20,904.16,Cancelled
O27364,C00703,2023-07-29,521.86,Cancelled
O27365,C00538,2023-04-25,415.95,Shipped
O27366,C01244,2024-10-18,42.19,Returned
O27367,C04953,2024-06-24,755.29,Cancelled
O27368,C01539,2024-10-03,773.67,Delivered
O27369,C00821,2024-02-29,743.42,Shipped
O27370,C04839,2024-06-08,659.1,Delivered
O27371,C01950,2024-06-17,699.88,Returned
O27372,C02935,2023-04-23,1318.82,Shipped
O27373,C01698,2024-03-25,768.75,Delivered
O27374,C04245,2024-12-02,608.19,Shipped
O27375,C00442,2024-06-14,25.34,Delivered
O27376,C02543,2024-03-19,805.38,Cancelled
O27377,C03879,2025-03-25,24.0,Shipped
O27378,C01093,2024-08-17,176.04,Shipped
O27379,C00425,2024-05-23,619.56,Shipped
O27380,C00010,2024-09-02,499.26,Returned
O27381,C01068,2025-03-09,822.01,Delivered
O27382,C03979,2024-02-11,1301.18,Returned
O27383,C04597,2024-11-12,1263.06,Shipped
O27384,C01706,2025-03-10,671.89,Cancelled
O27385,C00882,2024-05-20,444.14,Shipped
O27386,C04228,2024-08-05,291.96,Returned
O27387,C00216,2023-09-29,751.24,Returned
O27388,C01680,2025-02-06,584.16,Delivered
O27389,C04952,2025-03-25,751.23,Cancelled
O27390,C04910,2024-12-02,894.73,Returned
O27391,C01973,2024-08-07,533.08,Returned
O27392,C04468,2024-12-01,1094.99,Delivered
O27393,C04402,2024-09-24,563.94,Returned
O27394,C02717,2024-01-01,480.49,Returned
O27395,C01994,2024-07-21,206.79,Returned
O27396,C02590,2023-05-04,930.62,Returned
O27397,C03230,2024-04-21,1108.15,Delivered
O27398,C03254,2025-02-09,465.15,Returned
O27399,C02597,2023-08-27,867.08,Shipped
O27400,C03541,2025-01-16,324.81,Cancelled
O27401,C03397,2024-06-12,571.46,Delivered
O27402,C03468,2024-08-21,185.67,Delivered
O27403,C01601,2024-03-15,1310.93,Cancelled
O27404,C03912,2023-09-16,873.9,Delivered
O27405,C04370,2023-04-30,629.59,Returned
O27406,C00780,2023-09-13,39.15,Returned
O27407,C02875,2024-01-06,458.58,Cancelled
O27408,C02963,2025-03-12,864.26,Cancelled
O27409,C00833,2023-04-25,640.65,Shipped
O27410,C02676,2024-09-24,551.49,Shipped
O27411,C00153,2024-12-03,1366.79,Delivered
O27412,C00501,2025-04-02,1451.77,Delivered
O27413,C03985,2024-05-04,162.93,Shipped
O27414,C02005,2025-02-07,311.1,Delivered
O27415,C01674,2025-01-13,507.16,Delivered
O27416,C01092,2023-08-23,654.44,Cancelled
O27417,C02139,2024-12-27,577.19,Cancelled
O27418,C03926,2025-02-17,206.78,Delivered
O27419,C03881,2024-12-17,270.72,Cancelled
O27420,C04612,2024-03-03,1185.59,Shipped
O27421,C04860,2023-05-04,809.91,Cancelled
O27422,C00166,2023-07-26,1294.87,Shipped
O27423,C04366,2025-01-21,1226.22,Shipped
O27424,C01460,2024-02-16,90.1,Cancelled
O27425,C03588,2023-10-10,90.87,Cancelled
O27426,C04805,2023-05-28,596.89,Returned
O27427,C03368,2025-02-15,545.52,Cancelled
O27428,C00969,2024-04-12,1109.02,Shipped
O27429,C01828,2025-03-02,23.42,Delivered
O27430,C02216,2024-08-14,127.69,Delivered
O27431,C02169,2024-09-09,621.48,Delivered
O27432,C02785,2024-07-19,391.26,Shipped
O27433,C02108,2023-08-02,417.65,Delivered
O27434,C00309,2023-07-28,705.64,Cancelled
O27435,C04202,2024-01-30,979.67,Delivered
O27436,C04232,2024-02-12,546.39,Returned
O27437,C01253,2024-01-25,124.14,Shipped
O27438,C00910,2024-10-03,780.76,Cancelled
O27439,C04406,2024-12-01,254.47,Cancelled
O27440,C01346,2024-07-14,1047.19,Returned
O27441,C04064,2024-07-06,121.31,Delivered
O27442,C04831,2025-01-02,806.22,Shipped
O27443,C04209,2023-12-28,493.42,Returned
O27444,C02596,2023-10-02,803.09,Returned
O27445,C02974,2023-06-28,522.17,Shipped
O27446,C04298,2024-03-03,968.21,Returned
O27447,C04872,2025-04-05,477.06,Shipped
O27448,C00472,2024-12-13,894.42,Shipped
O27449,C03401,2024-10-16,894.88,Returned
O27450,C03876,2023-09-02,592.7,Returned
O27451,C02654,2024-01-21,556.19,Shipped
O27452,C03674,2023-07-12,475.28,Cancelled
O27453,C00040,2024-10-07,1001.63,Shipped
O27454,C01906,2024-10-17,1077.51,Delivered
O27455,C04334,2024-06-14,831.95,Returned
O27456,C03249,2024-09-18,193.23,Shipped
O27457,C04198,2025-02-10,1133.94,Delivered
O27458,C04023,2023-10-03,311.18,Delivered
O27459,C03156,2024-11-19,513.33,Delivered
O27460,C00738,2024-07-26,979.2,Returned
O27461,C01096,2023-08-07,340.57,Cancelled
O27462,C00364,2023-08-09,584.38,Returned
O27463,C01654,2023-04-19,625.43,Returned
O27464,C02756,2024-12-03,534.7,Delivered
O27465,C01653,2023-10-23,425.33,Cancelled
O27466,C01767,2023-11-10,673.91,Delivered
O27467,C04279,2024-07-01,533.53,Cancelled
O27468,C04120,2023-05-23,813.85,Delivered
O27469,C02047,2024-09-26,404.23,Cancelled
O27470,C04820,2025-01-22,461.28,Returned
O27471,C00739,2024-02-08,454.8,Cancelled
O27472,C04742,2024-03-23,56.34,Returned
O27473,C03588,2023-06-11,444.2,Returned
O27474,C03678,2024-05-13,258.13,Cancelled
O27475,C03375,2024-12-24,260.75,Cancelled
O27476,C01243,2024-05-04,577.85,Cancelled
O27477,C03391,2025-02-10,576.35,Delivered
O27478,C01465,2023-09-28,395.67,Returned
O27479,C03357,2024-09-11,219.54,Cancelled
O27480,C01218,2024-10-27,358.42,Cancelled
O27481,C02887,2023-07-19,685.75,Delivered
O27482,C01707,2023-10-21,946.6,Cancelled
O27483,C03957,2023-05-06,850.46,Delivered
O27484,C02726,2023-07-12,478.04,Shipped
O27485,C01447,2024-05-08,150.06,Returned
O27486,C01803,2024-08-08,814.14,Cancelled
O27487,C00285,2024-12-26,1246.63,Cancelled
O27488,C03117,2024-06-11,1109.74,Delivered
O27489,C01650,2024-09-12,1268.7,Shipped
O27490,C04394,2024-08-14,352.12,Shipped
O27491,C02583,2024-05-09,15.72,Cancelled
O27492,C02718,2024-11-15,1539.33,Returned
O27493,C03084,2024-09-19,118.28,Shipped
O27494,C00798,2024-03-13,80.91,Returned
O27495,C03214,2025-02-24,436.0,Shipped
O27496,C02706,2024-03-28,62.36,Shipped
O27497,C01963,2024-03-27,411.2,Shipped
O27498,C04140,2023-11-28,102.1,Cancelled
O27499,C04518,2023-06-08,29.49,Cancelled
O27500,C04220,2024-08-03,250.75,Cancelled
O27501,C01499,2025-03-15,457.23,Returned
O27502,C03450,2023-12-15,442.49,Cancelled
O27503,C00797,2023-06-16,185.67,Delivered
O27504,C01956,2024-12-31,270.81,Cancelled
O27505,C04844,2024-01-16,660.57,Delivered
O27506,C03443,2023-12-09,496.87,Returned
O27507,C04794,2024-10-08,544.72,Cancelled
O27508,C04384,2024-03-03,651.03,Returned
O27509,C02802,2024-08-23,582.47,Shipped
O27510,C03255,2024-08-26,160.68,Delivered
O27511,C00549,2024-03-04,598.04,Returned
O27512,C02229,2024-12-09,194.03,Cancelled
O27513,C00628,2023-10-24,245.18,Cancelled
O27514,C03050,2025-01-01,1312.96,Shipped
O27515,C03619,2023-08-28,624.51,Returned
O27516,C01423,2024-06-06,250.37,Delivered
O27517,C02194,2024-03-25,913.01,Shipped
O27518,C03983,2024-07-26,233.11,Cancelled
O27519,C01100,2024-04-05,743.11,Cancelled
O27520,C03914,2024-09-13,742.54,Returned
O27521,C01129,2023-12-07,284.43,Shipped
O27522,C03450,2024-10-02,907.44,Cancelled
O27523,C01896,2025-01-24,296.07,Delivered
O27524,C04985,2024-05-03,1218.22,Shipped
O27525,C03902,2023-09-15,1068.23,Delivered
O27526,C00919,2025-01-26,1045.7,Cancelled
O27527,C00208,2024-01-24,71.42,Shipped
O27528,C01744,2024-04-18,360.96,Returned
O27529,C04634,2024-09-18,1027.62,Returned
O27530,C02286,2024-03-05,855.22,Cancelled
O27531,C00750,2023-12-13,615.85,Cancelled
O27532,C01416,2024-08-05,365.77,Returned
O27533,C02018,2024-06-19,271.12,Shipped
O27534,C01783,2025-01-04,423.02,Shipped
O27535,C03506,2024-10-16,107.78,Delivered
O27536,C04485,2025-03-14,799.0,Delivered
O27537,C03310,2024-02-24,373.47,Shipped
O27538,C01735,2024-08-17,262.27,Delivered
O27539,C02677,2025-01-04,118.28,Delivered
O27540,C00722,2025-04-07,488.03,Shipped
O27541,C02895,2024-01-15,859.74,Delivered
O27542,C04047,2023-09-26,533.74,Shipped
O27543,C02237,2025-02-07,307.75,Delivered
O27544,C03446,2023-12-02,168.63,Returned
O27545,C03566,2024-05-30,365.15,Cancelled
O27546,C04198,2024-05-12,372.35,Shipped
O27547,C01836,2023-08-16,377.87,Cancelled
O27548,C04155,2023-10-19,1055.1,Returned
O27549,C01258,2023-05-09,780.99,Cancelled
O27550,C03986,2024-02-27,901.95,Returned
O27551,C02911,2023-12-09,366.12,Cancelled
O27552,C00343,2025-01-26,1472.4,Shipped
O27553,C01428,2024-09-26,810.61,Shipped
O27554,C03858,2023-10-09,248.85,Delivered
O27555,C02309,2025-02-25,878.48,Returned
O27556,C00043,2023-11-10,703.99,Delivered
O27557,C01126,2023-09-04,496.89,Shipped
O27558,C02339,2025-01-03,386.3,Cancelled
O27559,C04699,2024-03-02,1197.17,Cancelled
O27560,C02558,2024-06-09,921.91,Returned
O27561,C04645,2023-05-01,488.78,Cancelled
O27562,C01706,2024-05-04,813.98,Returned
O27563,C01859,2024-08-27,711.02,Shipped
O27564,C00192,2024-11-25,365.01,Returned
O27565,C01880,2024-03-11,325.72,Returned
O27566,C04114,2024-08-03,219.62,Cancelled
O27567,C03581,2023-06-28,473.45,Cancelled
O27568,C01810,2024-03-09,449.59,Delivered
O27569,C01187,2023-09-08,416.05,Cancelled
O27570,C02020,2024-06-02,166.2,Delivered
O27571,C04139,2024-08-16,1240.94,Shipped
O27572,C03723,2025-01-03,602.17,Shipped
O27573,C01814,2023-08-19,497.85,Shipped
O27574,C00625,2023-10-15,271.12,Cancelled
O27575,C00796,2023-09-25,386.16,Returned
O27576,C00686,2025-03-06,344.43,Shipped
O27577,C04841,2023-06-21,189.14,Shipped
O27578,C02189,2023-11-14,292.23,Returned
O27579,C00296,2023-12-13,66.37,Delivered
O27580,C04674,2024-12-03,358.59,Cancelled
O27581,C04176,2023-06-08,612.31,Returned
O27582,C04074,2024-12-07,732.61,Shipped
O27583,C03036,2023-04-12,32.69,Delivered
O27584,C02802,2024-08-10,800.21,Delivered
O27585,C00161,2024-08-12,722.07,Delivered
O27586,C04442,2024-05-31,875.76,Cancelled
O27587,C02337,2023-11-08,198.99,Delivered
O27588,C02175,2023-11-19,515.49,Returned
O27589,C01969,2023-11-20,1239.24,Returned
O27590,C01441,2024-05-10,108.68,Shipped
O27591,C00053,2023-06-11,652.23,Cancelled
O27592,C02243,2024-01-28,1283.41,Shipped
O27593,C03147,2023-08-06,246.54,Returned
O27594,C00802,2023-05-08,743.58,Cancelled
O27595,C00596,2024-06-17,779.82,Delivered
O27596,C02274,2024-02-09,1268.74,Shipped
O27597,C04493,2025-02-19,665.02,Returned
O27598,C02626,2025-03-05,1116.85,Returned
O27599,C00025,2024-04-25,496.94,Cancelled
O27600,C02641,2024-10-03,977.33,Delivered
O27601,C03778,2024-12-30,136.12,Shipped
O27602,C04813,2023-11-14,1102.02,Returned
O27603,C01728,2024-05-23,928.21,Returned
O27604,C01492,2024-12-11,284.48,Shipped
O27605,C03807,2023-07-26,275.7,Delivered
O27606,C02534,2024-06-27,761.59,Returned
O27607,C01980,2024-07-20,460.26,Returned
O27608,C02691,2025-02-15,1062.84,Cancelled
O27609,C03660,2024-08-23,1034.58,Cancelled
O27610,C00540,2024-11-12,720.08,Shipped
O27611,C01582,2025-01-19,86.9,Shipped
O27612,C03318,2023-12-18,102.1,Returned
O27613,C02013,2023-06-04,124.26,Cancelled
O27614,C04330,2023-12-24,481.14,Returned
O27615,C03738,2024-11-22,793.65,Shipped
O27616,C01032,2023-07-16,74.28,Delivered
O27617,C04552,2024-03-09,888.71,Delivered
O27618,C03833,2023-10-14,559.95,Shipped
O27619,C00121,2023-06-14,324.42,Shipped
O27620,C01799,2024-07-18,88.11,Returned
O27621,C04762,2024-02-13,876.07,Returned
O27622,C00177,2023-06-09,567.53,Returned
O27623,C02465,2023-07-05,861.01,Delivered
O27624,C01728,2025-04-02,750.42,Returned
O27625,C01982,2023-09-11,43.55,Returned
O27626,C02234,2024-09-08,894.54,Shipped
O27627,C01417,2025-03-11,1539.2,Delivered
O27628,C03763,2023-06-26,756.95,Shipped
O27629,C02756,2024-12-08,69.88,Returned
O27630,C00246,2024-11-03,157.81,Cancelled
O27631,C00797,2024-05-22,550.47,Shipped
O27632,C01931,2024-05-12,1595.03,Shipped
O27633,C02174,2023-05-30,193.94,Delivered
O27634,C01266,2024-03-09,184.14,Shipped
O27635,C01668,2024-04-18,860.26,Delivered
O27636,C02669,2024-08-15,36.77,Returned
O27637,C00029,2024-03-13,567.48,Returned
O27638,C02826,2025-02-03,455.27,Delivered
O27639,C00873,2024-07-13,1283.36,Cancelled
O27640,C00352,2023-04-25,589.47,Delivered
O27641,C01093,2023-06-22,333.53,Shipped
O27642,C04232,2024-11-17,789.79,Cancelled
O27643,C00246,2024-06-21,512.94,Cancelled
O27644,C00260,2024-09-16,753.39,Cancelled
O27645,C01840,2023-07-27,985.28,Shipped
O27646,C04668,2024-10-09,417.26,Returned
O27647,C04151,2024-10-25,130.12,Returned
O27648,C02084,2023-04-30,118.24,Shipped
O27649,C04706,2024-03-15,1264.81,Cancelled
O27650,C02626,2023-05-14,505.19,Cancelled
O27651,C04217,2024-02-28,373.13,Cancelled
O27652,C04967,2024-09-12,828.04,Returned
O27653,C00362,2024-04-27,700.0,Cancelled
O27654,C04129,2025-03-02,462.97,Cancelled
O27655,C04547,2023-11-13,209.28,Returned
O27656,C03154,2023-11-08,1110.62,Returned
O27657,C02358,2023-11-12,131.19,Shipped
O27658,C01767,2025-02-04,384.92,Shipped
O27659,C04773,2023-04-22,750.42,Shipped
O27660,C03705,2024-05-16,240.83,Shipped
O27661,C02091,2024-07-24,840.81,Returned
O27662,C02548,2024-03-15,831.46,Delivered
O27663,C03074,2023-08-08,443.33,Returned
O27664,C03849,2023-04-28,401.35,Delivered
O27665,C03342,2024-01-06,1051.14,Delivered
O27666,C03581,2023-07-12,783.17,Cancelled
O27667,C03469,2024-12-05,136.64,Delivered
O27668,C00676,2023-11-30,1199.93,Cancelled
O27669,C01770,2024-07-10,276.59,Returned
O27670,C04719,2023-09-19,1423.89,Returned
O27671,C00890,2024-11-18,146.58,Delivered
O27672,C04440,2023-10-07,1091.8,Returned
O27673,C03784,2024-09-03,961.68,Cancelled
O27674,C04971,2023-06-19,821.54,Returned
O27675,C00490,2024-12-31,1100.89,Returned
O27676,C01041,2023-11-08,778.79,Cancelled
O27677,C03157,2023-11-02,305.51,Returned
O27678,C01899,2023-09-18,35.86,Returned
O27679,C04520,2023-08-31,757.96,Delivered
O27680,C03340,2023-09-16,84.27,Shipped
O27681,C04267,2025-03-11,137.66,Cancelled
O27682,C00030,2023-09-25,461.76,Cancelled
O27683,C02288,2024-01-11,1289.31,Cancelled
O27684,C01501,2023-07-25,572.82,Shipped
O27685,C02460,2023-11-05,582.27,Returned
O27686,C01743,2023-09-12,146.79,Cancelled
O27687,C01151,2023-11-21,201.78,Returned
O27688,C03960,2024-07-12,649.4,Shipped
O27689,C00536,2025-03-22,631.42,Shipped
O27690,C04397,2024-03-15,1341.12,Returned
O27691,C02509,2024-03-02,310.08,Delivered
O27692,C04438,2024-08-25,1515.53,Shipped
O27693,C03591,2024-02-06,1260.48,Returned
O27694,C00774,2024-12-09,360.04,Cancelled
O27695,C02211,2025-03-05,883.05,Delivered
O27696,C02211,2024-12-26,238.34,Returned
O27697,C02434,2023-12-26,665.31,Delivered
O27698,C00566,2023-04-12,761.25,Returned
O27699,C03392,2024-09-26,442.73,Shipped
O27700,C04308,2023-08-22,768.41,Cancelled
O27701,C01701,2023-12-27,367.65,Cancelled
O27702,C02121,2024-06-11,618.84,Shipped
O27703,C00840,2024-05-22,394.82,Delivered
O27704,C00505,2023-08-12,605.36,Cancelled
O27705,C01542,2025-01-21,1001.34,Delivered
O27706,C01408,2025-01-01,872.68,Shipped
O27707,C01987,2023-11-28,78.12,Shipped
O27708,C03018,2024-03-03,1028.74,Shipped
O27709,C03574,2023-07-11,100.92,Delivered
O27710,C00745,2024-07-03,216.78,Cancelled
O27711,C00471,2024-01-17,308.25,Cancelled
O27712,C03063,2024-12-17,1424.09,Returned
O27713,C04230,2025-01-27,643.18,Delivered
O27714,C01137,2024-04-20,661.47,Delivered
O27715,C03005,2024-12-02,94.47,Delivered
O27716,C02362,2023-04-30,181.7,Cancelled
O27717,C01784,2023-04-29,1576.47,Delivered
O27718,C02923,2023-10-03,652.86,Returned
O27719,C00843,2024-11-01,47.46,Cancelled
O27720,C03933,2023-05-28,246.33,Delivered
O27721,C01968,2024-03-13,462.9,Returned
O27722,C01204,2023-08-16,516.64,Delivered
O27723,C01002,2024-11-12,686.1,Delivered
O27724,C02528,2024-11-03,211.6,Shipped
O27725,C04884,2023-07-18,111.93,Delivered
O27726,C04737,2024-08-02,222.46,Delivered
O27727,C00238,2023-04-12,1212.23,Cancelled
O27728,C03307,2024-06-07,194.74,Returned
O27729,C02508,2024-02-27,1062.61,Returned
O27730,C01137,2024-06-17,680.27,Shipped
O27731,C02803,2023-04-19,526.37,Returned
O27732,C00812,2024-02-24,76.37,Returned
O27733,C03277,2024-03-07,276.62,Delivered
O27734,C04632,2023-08-21,820.07,Delivered
O27735,C00058,2023-12-04,585.25,Returned
O27736,C02401,2024-08-17,202.63,Cancelled
O27737,C01038,2024-08-28,1173.59,Shipped
O27738,C04737,2025-04-05,374.61,Returned
O27739,C04583,2024-10-01,960.63,Delivered
O27740,C01187,2023-08-28,683.13,Delivered
O27741,C02278,2023-12-27,352.86,Shipped
O27742,C02342,2025-02-28,367.14,Shipped
O27743,C01901,2023-11-05,798.8,Cancelled
O27744,C01806,2023-06-24,895.23,Delivered
O27745,C00901,2024-09-12,464.59,Delivered
O27746,C01765,2024-12-06,438.91,Returned
O27747,C04280,2024-09-03,166.18,Delivered
O27748,C02969,2025-01-23,510.24,Returned
O27749,C01873,2023-09-04,36.77,Delivered
O27750,C03027,2023-08-14,45.22,Shipped
O27751,C02054,2024-08-02,1260.45,Returned
O27752,C04844,2024-09-30,924.42,Shipped
O27753,C00954,2023-08-12,1483.69,Delivered
O27754,C01329,2024-06-05,1018.36,Shipped
O27755,C01686,2024-04-20,130.01,Delivered
O27756,C04956,2025-02-25,991.99,Cancelled
O27757,C03701,2023-06-14,1271.34,Delivered
O27758,C03748,2023-05-25,389.25,Shipped
O27759,C03641,2024-02-27,816.06,Shipped
O27760,C03109,2024-09-25,173.2,Delivered
O27761,C02280,2023-08-07,400.77,Delivered
O27762,C03962,2024-04-18,575.86,Cancelled
O27763,C02528,2024-12-03,574.15,Shipped
O27764,C03846,2024-04-17,243.65,Returned
O27765,C01399,2024-04-25,838.53,Cancelled
O27766,C01907,2023-09-20,929.46,Shipped
O27767,C02105,2024-04-20,681.59,Delivered
O27768,C04309,2023-11-14,1111.3,Returned
O27769,C04219,2025-02-10,1147.33,Cancelled
O27770,C04035,2023-06-07,799.09,Shipped
O27771,C03900,2024-06-05,326.35,Returned
O27772,C00563,2024-06-07,89.32,Delivered
O27773,C04820,2024-07-19,249.66,Shipped
O27774,C00833,2024-01-14,806.52,Returned
O27775,C00226,2024-07-13,547.82,Cancelled
O27776,C00506,2025-02-17,1496.11,Cancelled
O27777,C03310,2023-07-08,539.08,Returned
O27778,C01414,2024-10-12,1153.08,Delivered
O27779,C01544,2023-12-15,1679.4,Delivered
O27780,C04574,2024-07-22,1231.2,Returned
O27781,C03949,2023-11-28,580.98,Cancelled
O27782,C04744,2024-09-29,241.42,Shipped
O27783,C03195,2025-01-06,1077.64,Shipped
O27784,C03847,2023-04-11,1267.37,Shipped
O27785,C00003,2024-11-04,845.29,Delivered
O27786,C04993,2024-05-11,790.5,Cancelled
O27787,C04096,2025-01-04,317.1,Cancelled
O27788,C04312,2024-05-21,753.06,Shipped
O27789,C04815,2024-07-07,235.66,Shipped
O27790,C01021,2023-08-27,1018.73,Shipped
O27791,C01024,2024-06-26,1047.58,Shipped
O27792,C03103,2023-04-20,992.94,Cancelled
O27793,C03845,2024-09-12,568.77,Cancelled
O27794,C01883,2024-03-19,333.3,Returned
O27795,C04835,2024-12-21,725.34,Delivered
O27796,C01161,2025-02-04,111.39,Shipped
O27797,C03175,2024-05-22,228.19,Cancelled
O27798,C01113,2023-06-10,142.2,Cancelled
O27799,C04330,2023-10-17,989.94,Returned
O27800,C04301,2024-01-05,323.7,Delivered
O27801,C01641,2024-02-13,229.73,Returned
O27802,C02016,2025-02-03,557.65,Delivered
O27803,C01670,2024-07-09,1164.04,Returned
O27804,C04198,2023-12-04,439.53,Cancelled
O27805,C01591,2024-08-26,877.35,Delivered
O27806,C02335,2024-03-23,664.54,Shipped
O27807,C04280,2024-04-15,803.9,Delivered
O27808,C03662,2024-06-21,239.94,Returned
O27809,C00744,2024-12-28,76.38,Shipped
O27810,C04828,2023-04-11,720.08,Cancelled
O27811,C00176,2023-10-22,909.27,Delivered
O27812,C03967,2023-10-29,758.57,Shipped
O27813,C01790,2023-06-09,263.37,Cancelled
O27814,C03253,2025-01-22,458.58,Delivered
O27815,C00861,2023-10-14,209.28,Shipped
O27816,C02711,2024-04-29,725.45,Cancelled
O27817,C03613,2023-11-03,1075.29,Delivered
O27818,C03074,2023-07-28,1233.54,Delivered
O27819,C03755,2024-04-03,77.3,Cancelled
O27820,C01099,2024-03-14,525.54,Delivered
O27821,C00755,2025-02-02,1407.97,Delivered
O27822,C00964,2024-03-11,25.34,Delivered
O27823,C03534,2024-09-11,233.85,Shipped
O27824,C01852,2023-07-28,843.82,Returned
O27825,C01967,2023-10-12,583.0,Shipped
O27826,C01195,2023-06-16,946.15,Returned
O27827,C00366,2024-11-01,1018.03,Delivered
O27828,C01683,2023-08-13,1455.43,Cancelled
O27829,C00289,2023-11-25,728.8,Delivered
O27830,C02864,2024-08-13,319.44,Returned
O27831,C02390,2023-12-15,921.07,Delivered
O27832,C01464,2024-04-14,50.4,Delivered
O27833,C01140,2024-09-28,712.04,Delivered
O27834,C02527,2025-04-07,181.7,Cancelled
O27835,C03064,2023-06-02,378.05,Delivered
O27836,C00015,2024-07-16,583.68,Shipped
O27837,C00540,2023-11-25,316.42,Shipped
O27838,C02169,2024-08-06,169.63,Returned
O27839,C02826,2024-05-29,637.31,Cancelled
O27840,C04053,2024-12-19,182.07,Shipped
O27841,C03916,2024-01-27,190.46,Returned
O27842,C03660,2023-05-31,586.63,Cancelled
O27843,C02095,2025-03-30,1282.93,Returned
O27844,C02968,2024-06-20,98.18,Returned
O27845,C01624,2023-11-28,522.56,Shipped
O27846,C03071,2023-10-19,974.68,Delivered
O27847,C01367,2024-03-20,150.58,Cancelled
O27848,C03805,2024-03-28,570.1,Delivered
O27849,C02208,2023-08-23,241.29,Delivered
O27850,C01872,2024-10-15,664.72,Shipped
O27851,C02627,2024-09-28,553.49,Shipped
O27852,C04494,2024-05-04,173.17,Cancelled
O27853,C03379,2024-01-28,219.54,Cancelled
O27854,C04217,2023-11-06,1294.8,Returned
O27855,C03388,2024-06-07,1168.99,Delivered
O27856,C02385,2023-05-25,676.68,Cancelled
O27857,C02035,2024-08-20,856.96,Cancelled
O27858,C01452,2024-09-27,435.1,Delivered
O27859,C00585,2023-08-17,172.43,Cancelled
O27860,C00442,2024-03-12,269.66,Delivered
O27861,C03779,2025-01-29,240.63,Cancelled
O27862,C02056,2023-12-05,1018.35,Cancelled
O27863,C04840,2025-02-26,923.09,Returned
O27864,C00266,2024-08-01,342.77,Delivered
O27865,C00232,2024-07-04,343.0,Shipped
O27866,C01562,2023-06-17,11.7,Shipped
O27867,C01730,2024-08-08,303.75,Returned
O27868,C02299,2024-07-11,659.4,Shipped
O27869,C01388,2025-01-14,58.38,Returned
O27870,C01491,2025-03-08,880.87,Shipped
O27871,C03218,2024-10-23,251.04,Delivered
O27872,C00922,2025-02-19,864.03,Shipped
O27873,C04980,2024-03-18,361.32,Delivered
O27874,C02868,2024-06-08,500.12,Shipped
O27875,C03923,2024-08-27,485.5,Returned
O27876,C03264,2024-08-29,370.08,Cancelled
O27877,C02010,2023-04-14,668.16,Shipped
O27878,C03563,2024-03-14,170.54,Shipped
O27879,C01664,2023-11-22,273.33,Shipped
O27880,C02815,2024-06-17,385.94,Delivered
O27881,C03774,2023-08-19,238.0,Delivered
O27882,C03640,2024-04-15,763.78,Returned
O27883,C03360,2024-11-15,702.25,Returned
O27884,C00016,2024-11-16,1031.88,Delivered
